Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;14/02/2025;02:33:15;INTL;AUTO;;T-MAN;;RVSANTOS;400005817;ACCU-CHEK ACTIVE KIT 50 TESTEMG/DL ROC.;31206168;;;X;1;DIV MEDICAMENTO;BYP0;10004251429;SEG0;10004251429;1;0;RVSANTOS;14/02/2025;02:33:13
C;14/02/2025;02:40:42;INTL;P340;;T-MAN;;JJUNIOR;400015681;PREDNISOLONA G. BIO 40MG 7 CP;2413066;MESA;Y831;;8;DIV MEDICAMENTO;Y831;50001887855;SEG0;50001887949;8;0;JJUNIOR;14/02/2025;02:40:42
C;14/02/2025;02:42:53;INTL;P340;;T-EMP;;IMENEZES;400015983;DORALGINA 300+30+30MG 20CP REV NEO;B24J1276;104.55.4.1;PP10;;60;DIV MEDICAMENTO;PP10;10003939310;SEG0;50001887950;60;0;IMENEZES;14/02/2025;02:42:53
C;14/02/2025;02:43:03;INTL;P340;;T-EMP;;IMENEZES;400015983;DORALGINA 300+30+30MG 20CP REV NEO;B24J1276;104.55.4.1;PP10;;60;DIV MEDICAMENTO;PP10;10003939404;SEG0;50001887951;60;0;IMENEZES;14/02/2025;02:43:03
C;14/02/2025;07:52:59;INTL;Y999;SPLT;T-MAN;;FRODRIGUES;400011043;DIPIRONA MON. G. NAT 1G 10CP;0028573;;;X;1;AVARIAS;DEV0;10004242798;AVA0;10004242798;1;0;FRODRIGUES;14/02/2025;07:52:51
C;14/02/2025;07:53:49;INTL;AUTO;;T-MAN;;FRODRIGUES;400010554;CEROCASP SHAMP CETOCONAZOL 1% 100ML AVO.;2411044;;;X;4;AVARIAS;DEV0;10004243773;AVA0;10004243773;4;0;FRODRIGUES;14/02/2025;07:53:41
C;14/02/2025;08:13:21;INTL;P340;SPLT;T-MAN;;FRODRIGUES;400002865;REPOFLOR 200MG 06CA SACCHA BOU LEG.;4H0591;INFLAMΜVEIS;DEV0;;1;AVARIAS;DEV0;10004242094;AVA0;1721002;1;0;FRODRIGUES;14/02/2025;08:13:21
C;14/02/2025;08:14:08;INTL;AUTO;;T-MAN;;FRODRIGUES;400005687;BETRICORT 20/0,64MG CR 30G GEO.(*);2412070;;;X;2;AVARIAS;DEV0;10004242094;AVA0;10004242094;2;0;FRODRIGUES;14/02/2025;08:14:02
C;14/02/2025;10:23:25;INTL;P340;;T-MAN;;ESOARES;400001005;INFRALAX 15CP PARACETAMOL+ASSOC EMS.;4M0766;DIV MEDICAMENTO;SEG0;;7;DIV MEDICAMENTO;SEG0;50001887947;SEG0;50001735584;7;0;ESOARES;14/02/2025;10:23:25
C;14/02/2025;11:35:46;INTL;P340;;T-MAN;;SBISPO;400001477;AMONIA 100ML FARMAX;0000000330;231.22.6;PR30;;1;DIV MEDICAMENTO;PR30;1900099;SEG0;50001887315;1;0;SBISPO;14/02/2025;11:35:46
C;14/02/2025;11:34:34;INTL;P340;SPLT;T-MAN;;JOSILVA;400005211;NEOPIRIDIN 12 PAST CETILPIRID.+BENZ NEO.;B24B0591;244.05.2;FW70;;2;AVARIAS;FW70;1719440;AVA0;50001888395;2;0;JOSILVA;14/02/2025;11:34:34
C;14/02/2025;11:39:01;INTL;P340;SPLT;T-MAN;;JOSILVA;400008196;GARGOTRICIN 12 PAST SABOR MENTA PVT.;18851;240.05.2;FW30;;2;AVARIAS;FW30;1661892;AVA0;50001888396;2;0;JOSILVA;14/02/2025;11:39:01
C;14/02/2025;11:40:50;INTL;P340;SPLT;T-MAN;;JOSILVA;400001288;DESLORATADINA G.EUR 0,5MG/ML XPE 60ML;931560;231.01.2;FW10;;2;AVARIAS;FW10;1713605;AVA0;50001888398;2;0;JOSILVA;14/02/2025;11:40:50
C;14/02/2025;11:39:49;INTL;P340;;T-MAN;;SBISPO;400017386;CARVOFORT 500MG 60CAP PERIDOXINA (B6)FTL;24B00419;234.26.4;PR30;;24;DIV MEDICAMENTO;PR30;1913984;SEG0;50001887316;24;0;SBISPO;14/02/2025;11:39:49
C;14/02/2025;11:43:08;INTL;P340;SPLT;T-MAN;;JOSILVA;400001068;NEOMICINA+BACITRACINA G.EMS POM 15 G(*);4I9310;244.24.2;FW70;;3;AVARIAS;FW70;1903473;AVA0;50001888399;3;0;JOSILVA;14/02/2025;11:43:08
C;14/02/2025;11:44:55;INTL;P340;SPLT;T-MAN;;JOSILVA;400006126;LACTULAXY AMEIXA 667MG 120ML LACT AIR.;24K0209;239.05.3;FW30;;1;AVARIAS;FW30;1910871;AVA0;50001888400;1;0;JOSILVA;14/02/2025;11:44:55
C;14/02/2025;11:47:12;INTL;P340;SPLT;T-MAN;;JOSILVA;400000161;LACTUGOLD AMEIXA SOL 120ML ART.;0940031/24;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;10004188983;AVA0;50001888471;1;0;JOSILVA;14/02/2025;11:47:12
C;14/02/2025;11:49:15;INTL;P340;SPLT;T-MAN;;JOSILVA;400010138;MICOSTALAB SUS ORAL 50ML NISTATINA MUL.;4G9556;222.27.3;PR10;;2;AVARIAS;PR10;10003820853;AVA0;50001888479;2;0;JOSILVA;14/02/2025;11:49:15
C;14/02/2025;11:52:13;INTL;P340;SPLT;T-MAN;;JOSILVA;400003289;DIPIMED GTS 20ML DIPIRONA MED.;OA3029;244.17.2;FW70;;2;AVARIAS;FW70;1712052;AVA0;50001888540;2;0;JOSILVA;14/02/2025;11:52:13
C;14/02/2025;11:53:57;INTL;P340;SPLT;T-MAN;;JOSILVA;400003254;SIMETICONA G.MDY 125MG 10CA GEL;EKP05079;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;10003366195;AVA0;50001888541;1;0;JOSILVA;14/02/2025;11:53:57
C;14/02/2025;11:56:21;INTL;AUTO;;T-MAN;;JOSILVA;400008864;SIMETICONA G. BLB 125 MG 15 CA;40605536;;;X;1;AVARIAS;FW10;1711303;AVA0;1711303;1;0;JOSILVA;14/02/2025;11:56:20
C;14/02/2025;11:58:02;INTL;AUTO;;T-MAN;;JOSILVA;400017161;TESTE GRAVIDEZ  CANETA INST BABY 1UN PVT;0811B-M2;;;X;1;AVARIAS;FW30;1904636;AVA0;1904636;1;0;JOSILVA;14/02/2025;11:58:01
C;14/02/2025;11:59:52;INTL;P340;SPLT;T-MAN;;JOSILVA;400017161;TESTE GRAVIDEZ  CANETA INST BABY 1UN PVT;0811B-M2;240.08.6;FW30;;1;AVARIAS;FW30;1910901;AVA0;1904636;1;0;JOSILVA;14/02/2025;11:59:52
C;14/02/2025;12:03:43;INTL;P340;SPLT;T-MAN;;JOSILVA;400001074;NISTATINA+OX ZINCO G.EMS POM 60 G;4L1101;234.06.6;FW10;;1;AVARIAS;FW10;1910619;AVA0;50001888542;1;0;JOSILVA;14/02/2025;12:03:43
C;14/02/2025;12:05:17;INTL;P340;SPLT;T-MAN;;JOSILVA;400016774;DIPIMED 1G 10CP REV DIPIRONA MONO MED;OA3422;227.38.1;PR30;;1;AVARIAS;PR30;1911644;AVA0;50001888543;1;0;JOSILVA;14/02/2025;12:05:17
C;14/02/2025;12:06:58;INTL;AUTO;;T-MAN;;JOSILVA;400003190;MOMETASONA G.MDY 1MG/G POM 20 G;EKP13839;;;X;1;AVARIAS;PR10;10003805782;AVA0;10003805782;1;0;JOSILVA;14/02/2025;12:06:57
C;14/02/2025;12:08:15;INTL;P340;SPLT;T-MAN;;JOSILVA;400004887;NEOMICINA+BACITRACINA G.TEU POM 15 G(*);3386229;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001820089;AVA0;50001888544;1;0;JOSILVA;14/02/2025;12:08:15
C;14/02/2025;12:11:23;INTL;AUTO;;T-MAN;;JOSILVA;400010509;FOSFOMICINA G. PHA 5,631G/8G 1ENV   (*);385-018/24;;;X;1;AVARIAS;SEG0;50001654580;AVA0;50001654580;1;0;JOSILVA;14/02/2025;12:11:22
C;14/02/2025;12:13:12;INTL;P340;SPLT;T-MAN;;JOSILVA;400000710;ALKAGEL MENTA SUS 240ML HIDRO+ASSOC EMS.;4H8634;225.22.2;PR10;;1;AVARIAS;PR10;1722825;AVA0;50001888545;1;0;JOSILVA;14/02/2025;12:13:12
C;14/02/2025;12:20:49;INTL;P340;SPLT;T-MAN;;JOSILVA;400000978;GLICLAZIDA G.EMS 30MG 30CP LIB PROL;4K9459;222.11.2;PR10;;1;AVARIAS;PR10;1911671;AVA0;50001888546;1;0;JOSILVA;14/02/2025;12:20:49
C;14/02/2025;12:23:36;INTL;P340;;T-MAN;;JOSILVA;400008126;DIENOGESTE G. EMS 2 MG 30 CP;4K7590;225.24.6;PR10;;1;AVARIAS;PR10;1911679;AVA0;50001888547;1;0;JOSILVA;14/02/2025;12:23:36
C;14/02/2025;12:25:10;INTL;AUTO;;T-MAN;;JOSILVA;400003725;CIPROFIBRATO G.NEO 100MG 30CP;B24J1848;;;X;1;AVARIAS;PR10;1709307;AVA0;1709307;1;0;JOSILVA;14/02/2025;12:25:09
C;14/02/2025;12:26:37;INTL;P340;SPLT;T-MAN;;JOSILVA;400003689;ANLODIPINO G.NEO 5MG 30CP;B24E2504;228.08.4;FW10;;1;AVARIAS;FW10;1710856;AVA0;50001888548;1;0;JOSILVA;14/02/2025;12:26:37
C;14/02/2025;12:28:10;INTL;P340;SPLT;T-MAN;;JOSILVA;400001280;CICLOBENZAPRINA G.EUR 5MG 15CP;916601;224.04.4;FW10;;1;AVARIAS;FW10;1707324;AVA0;50001888549;1;0;JOSILVA;14/02/2025;12:28:10
C;14/02/2025;12:30:01;INTL;P340;SPLT;T-MAN;;JOSILVA;400003038;ALBENDAZOL G.MDY 400MG 3CP;EKP13310;224.25.6;PR10;;1;AVARIAS;PR10;1721875;AVA0;50001888550;1;0;JOSILVA;14/02/2025;12:30:01
C;14/02/2025;12:31:49;INTL;P340;SPLT;T-MAN;;JOSILVA;400004621;ROSUVASTATINA G.SAN 10MG 30CP;NT9299;217.05.3;FW10;;1;AVARIAS;FW10;1708456;AVA0;50001888573;1;0;JOSILVA;14/02/2025;12:31:49
C;14/02/2025;12:33:46;INTL;P340;SPLT;T-MAN;;JOSILVA;400005394;SEAKALM 260MG 20CP PASSIFL. INCARN NAT.;0029179;217.06.4;FW10;;1;AVARIAS;FW10;10004191973;AVA0;50001888592;1;0;JOSILVA;14/02/2025;12:33:46
C;14/02/2025;12:35:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400005338;BENZIN SAB 60G BENZOATO DE BENZILA GLO.;A44A01224;225.01.2;FW10;;1;AVARIAS;FW10;1679301;AVA0;50001888606;1;0;JOSILVA;14/02/2025;12:35:24
C;14/02/2025;12:47:55;INTL;P340;;T-MAN;;LFSILVA;400017100;DUO-XIDIL FEMME TONICO CAPILAR 120ML FTL;2401175;243.05.4;PR30;;1;DIV MEDICAMENTO;PR30;1913844;SEG0;50001887317;1;0;LFSILVA;14/02/2025;12:47:55
C;14/02/2025;12:37:35;INTL;P340;SPLT;T-MAN;;JOSILVA;400004837;IBUPRIL 400MG 10CA GEL IBUPROFENO TEU.;6029210;232.03.6;FW10;;1;AVARIAS;FW10;1902511;AVA0;50001888607;1;0;JOSILVA;14/02/2025;12:37:35
C;14/02/2025;12:47:46;INTL;P340;SPLT;T-MAN;;JOSILVA;400001299;DIENOGESTE G.EUR 2MG 30CP;939914;224.28.6;PR10;;1;AVARIAS;PR10;1696797;AVA0;50001888621;1;0;JOSILVA;14/02/2025;12:47:46
C;14/02/2025;12:49:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400006266;BISMU-JET 25MG GTS 20ML PROCAI.+ASS LEG.;4M6634;244.18.1;FW70;;2;AVARIAS;FW70;1902850;AVA0;50001888622;2;0;JOSILVA;14/02/2025;12:49:24
C;14/02/2025;12:50:47;INTL;P340;SPLT;T-MAN;;JOSILVA;400000870;DEXAMETASONA G.EMS 4MG 10CP;4N0078;218.03.4;FW10;;1;AVARIAS;FW10;1901454;AVA0;50001888623;1;0;JOSILVA;14/02/2025;12:50:47
C;14/02/2025;12:52:53;INTL;P340;SPLT;T-MAN;;JOSILVA;400004887;NEOMICINA+BACITRACINA G.TEU POM 15 G(*);3386229;221.01.2;FW10;;1;AVARIAS;FW10;1683742;AVA0;50001888624;1;0;JOSILVA;14/02/2025;12:52:53
C;14/02/2025;12:53:25;INTL;P340;;T-MAN;;JOSILVA;400004887;NEOMICINA+BACITRACINA G.TEU POM 15 G(*);3386233;AVARIAS;AVA0;;1;AVARIAS;AVA0;50001888624;AVA0;50001888544;1;0;JOSILVA;14/02/2025;12:53:25
C;14/02/2025;12:54:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400005214;NIFEDIPRESS RETARD 20MG 30CP NIFED. MED.;OA1805;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001442408;AVA0;50001888625;1;0;JOSILVA;14/02/2025;12:54:24
C;14/02/2025;12:55:48;INTL;P340;SPLT;T-MAN;;JOSILVA;400016517;GASTROGEL TABS 20CP MAST HIDROX ALU MED;OA2576;221.36.4;PR10;;1;AVARIAS;PR10;1706086;AVA0;50001888626;1;0;JOSILVA;14/02/2025;12:55:48
C;14/02/2025;12:57:00;INTL;P340;SPLT;T-MAN;;JOSILVA;400000896;DOMPERIDONA G.EMS 10MG 30CP;4I4989;233.07.3;FW10;;1;AVARIAS;FW10;1911851;AVA0;50001888631;1;0;JOSILVA;14/02/2025;12:57:00
C;14/02/2025;12:58:30;INTL;P340;SPLT;T-MAN;;JOSILVA;400016429;NEXOPRAX 550MG 10CP REV NAPROXENO MUL;4J0547;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001872353;AVA0;50001888632;1;0;JOSILVA;14/02/2025;12:58:30
C;14/02/2025;12:59:38;INTL;P340;;T-MAN;;JOSILVA;400001578;ALBEL 40MG/ML SUS FR10ML ALBENDAZOL GEO.;2404647;216.08.1;FW10;;1;AVARIAS;FW10;1711921;AVA0;50001888633;1;0;JOSILVA;14/02/2025;12:59:38
C;14/02/2025;13:00:57;INTL;P340;SPLT;T-MAN;;JOSILVA;400016014;PREDNISONA     20MG   30CP G. MDY;B111161;222.13.4;PR10;;1;AVARIAS;PR10;1706632;AVA0;50001888634;1;0;JOSILVA;14/02/2025;13:00:57
C;14/02/2025;13:02:38;INTL;P340;SPLT;T-MAN;;JOSILVA;400005011;PERMANGANATO DE POT.PO 10DOSE 100MG UNI.;5322;228.07.4;FW10;;1;AVARIAS;FW10;1718435;AVA0;50001888635;1;0;JOSILVA;14/02/2025;13:02:38
C;14/02/2025;13:05:17;INTL;P340;SPLT;T-MAN;;JOSILVA;400003732;CORTICORTEN 20MG 20CP PREDNISONA NEO.;B24H1112;244.13.1;FW70;;1;AVARIAS;FW70;1902791;AVA0;50001888636;1;0;JOSILVA;14/02/2025;13:05:17
C;14/02/2025;13:07:00;INTL;P340;SPLT;T-MAN;;JOSILVA;400011162;TROMETAMOL CETOROLACO G. EUR 10MG 20 CP;913490;223.29.2;PR10;;1;AVARIAS;PR10;10003663536;AVA0;50001888637;1;0;JOSILVA;14/02/2025;13:07:00
C;14/02/2025;13:25:34;INTL;P340;SPLT;T-MAN;;JOSILVA;400010893;CITRATO SILDENAFILA G. TEU 50MG 4 CP;44580027;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001859817;AVA0;50001888654;1;0;JOSILVA;14/02/2025;13:25:34
C;14/02/2025;13:27:40;INTL;P340;SPLT;T-MAN;;JOSILVA;400009521;ALFAESTRADIOL G. BLB. 0,25MG/MLX100ML;30300954;225.21.3;PR10;;5;AVARIAS;PR10;1163855;AVA0;50001888655;5;0;JOSILVA;14/02/2025;13:27:40
C;14/02/2025;15:01:11;INTL;AUTO;;T-MAN;;JOSILVA;400005029;VALDA TABLETE POTE C/ 200UN 4 G.CAN.;931325;;;X;1;AVARIAS;PR30;1912017;AVA0;1912017;1;0;JOSILVA;14/02/2025;15:01:09
C;14/02/2025;15:03:47;INTL;P340;SPLT;T-MAN;;JOSILVA;400000548;LEVOFLOXACINO G.DEL 500MG 7CP(*);00049041;231.02.2;FW10;;3;AVARIAS;FW10;1651012;AVA0;50001888769;3;0;JOSILVA;14/02/2025;15:03:47
C;14/02/2025;15:05:21;INTL;AUTO;;T-MAN;;JOSILVA;400016663;UREIADRAT CREME  UREIA 10% 150ML AVO;2409029;;;X;1;AVARIAS;FW30;1687498;AVA0;1687498;1;0;JOSILVA;14/02/2025;15:05:21
C;14/02/2025;15:06:42;INTL;P340;SPLT;T-MAN;;JOSILVA;400016071;HIDRATEEE MAX PRO ZINCO 4 SCH NAT PVT;041024;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001872359;AVA0;50001888816;1;0;JOSILVA;14/02/2025;15:06:42
C;14/02/2025;15:08:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400003289;DIPIMED GTS 20ML DIPIRONA MED.;OA3029;244.17.2;FW70;;1;AVARIAS;FW70;1712052;AVA0;50001888829;1;0;JOSILVA;14/02/2025;15:08:24
C;14/02/2025;15:08:51;INTL;P340;;T-MAN;;JOSILVA;400003289;DIPIMED GTS 20ML DIPIRONA MED.;OA3029;AVARIAS;AVA0;;1;AVARIAS;AVA0;50001888829;AVA0;50001888540;1;0;JOSILVA;14/02/2025;15:08:51
C;14/02/2025;15:09:43;INTL;P340;SPLT;T-MAN;;JOSILVA;400001916;DIP.BETAMETASONA+AC SALIC G.GER SOL 30ML;4G0228;224.23.6;PR10;;1;AVARIAS;PR10;1696503;AVA0;50001888830;1;0;JOSILVA;14/02/2025;15:09:43
C;14/02/2025;15:11:02;INTL;P340;SPLT;T-MAN;;JOSILVA;400004252;ACICLOVIR G.PLB CR 50MG 10 G;244381;236.08.6;FW10;;1;AVARIAS;FW10;1902749;AVA0;50001888831;1;0;JOSILVA;14/02/2025;15:11:02
C;14/02/2025;15:12:51;INTL;P340;SPLT;T-MAN;;JOSILVA;400000548;LEVOFLOXACINO G.DEL 500MG 7CP(*);00049757;231.02.2;FW10;;2;AVARIAS;FW10;1645860;AVA0;50001888769;2;0;JOSILVA;14/02/2025;15:12:51
C;14/02/2025;15:14:03;INTL;P340;SPLT;T-MAN;;JOSILVA;400016124;PREDNISONA 20MG   10CP G. BCM;50012480;222.36.2;PR10;;1;AVARIAS;PR10;1913804;AVA0;50001888843;1;0;JOSILVA;14/02/2025;15:14:03
C;14/02/2025;15:15:55;INTL;AUTO;;T-MAN;;JOSILVA;400007742;MULTISORO AD 30 ML SORO NASAL MUL;3Y4705;;;X;1;AVARIAS;SEG0;50001576195;AVA0;50001576195;1;0;JOSILVA;14/02/2025;15:15:54
C;14/02/2025;15:17:57;INTL;P340;SPLT;T-MAN;;JOSILVA;400000208;BELFACTRIM F 800/160MG 10CP BEL. (*);104264;211.12.2;PR10;;5;AVARIAS;PR10;10003890050;AVA0;50001888844;5;0;JOSILVA;14/02/2025;15:17:57
C;14/02/2025;15:21:08;INTL;P340;SPLT;T-MAN;;JOSILVA;400002689;CELERG 2/0,25MG 20CP DEXCLORF+BETA LEG.;4M2335;232.04.3;FW10;;1;AVARIAS;FW10;1910010;AVA0;50001888845;1;0;JOSILVA;14/02/2025;15:21:08
C;14/02/2025;15:22:58;INTL;AUTO;;T-MAN;;JOSILVA;400009941;VITAMINA D3 7000UI 30CA COLECALCIF. NEO.;B24L0609;;;X;1;AVARIAS;SEG0;50001872339;AVA0;50001872339;1;0;JOSILVA;14/02/2025;15:22:57
C;14/02/2025;15:35:25;INTL;AUTO;;T-MAN;;JOSILVA;400004729;BENEUM 300MG 30CP TIAMINA TEU.;43770337;;;X;1;AVARIAS;FW10;1708832;AVA0;1708832;1;0;JOSILVA;14/02/2025;15:35:24
C;14/02/2025;15:37:07;INTL;AUTO;;T-MAN;;JOSILVA;400011258;XANTE 30 CP PVT.;18837;;;X;1;AVARIAS;SEG0;50001778551;AVA0;50001778551;1;0;JOSILVA;14/02/2025;15:37:06
C;14/02/2025;15:39:20;INTL;P340;SPLT;T-MAN;;JOSILVA;400011259;CEKLIN VIT C 10 CP EFERV KLG.;004/25;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001883775;AVA0;50001888915;1;0;JOSILVA;14/02/2025;15:39:20
C;14/02/2025;15:41:22;INTL;AUTO;;T-MAN;;JOSILVA;400005013;SAL AMARGO 30G UNI.;5529;;;X;1;AVARIAS;SEG0;50001645979;AVA0;50001645979;1;0;JOSILVA;14/02/2025;15:41:21
C;14/02/2025;15:42:58;INTL;P340;SPLT;T-MAN;;JOSILVA;400001142;ROSUVASTATINA G.EMS 20MG 30CP;4M2006;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001881756;AVA0;50001888916;1;0;JOSILVA;14/02/2025;15:42:58
C;14/02/2025;15:44:34;INTL;AUTO;;T-MAN;;JOSILVA;400000882;DICLOFENACO SODICO G.EMS 100MG 20CP;4G6966;;;X;1;AVARIAS;FW10;1692951;AVA0;1692951;1;0;JOSILVA;14/02/2025;15:44:33
C;14/02/2025;15:45:48;INTL;P340;SPLT;T-MAN;;JOSILVA;400003314;PANTOPRAZOL G.MED 40MG 60CP;OA3069;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;10004199015;AVA0;50001888917;1;0;JOSILVA;14/02/2025;15:45:48
C;14/02/2025;15:47:12;INTL;P340;SPLT;T-MAN;;JOSILVA;400010888;DESLORATADINA G. TEU 0,5 MG/ML 100 ML;68340036;232.08.2;FW10;;1;AVARIAS;FW10;1912318;AVA0;50001888923;1;0;JOSILVA;14/02/2025;15:47:12
C;14/02/2025;15:53:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400001299;DIENOGESTE G.EUR 2MG 30CP;939914;224.28.6;PR10;;1;AVARIAS;PR10;1696797;AVA0;50001888933;1;0;JOSILVA;14/02/2025;15:53:24
C;14/02/2025;15:54:47;INTL;P340;SPLT;T-MAN;;JOSILVA;400001293;DESOGESTREL G.EUR 0,075MG 28CP;932977;222.08.6;FW10;;1;AVARIAS;FW10;10003851382;AVA0;50001888934;1;0;JOSILVA;14/02/2025;15:54:47
C;14/02/2025;15:58:09;INTL;P340;SPLT;T-MAN;;JOSILVA;400000915;DROSPIRE+ETINIL G.EMS 3/0,03MG 21CP;4K5942;224.08.2;FW10;;1;AVARIAS;FW10;1647470;AVA0;50001888967;1;0;JOSILVA;14/02/2025;15:58:09
C;14/02/2025;16:00:26;INTL;AUTO;;T-MAN;;JOSILVA;400007967;IBUPRIL 400 MG 8 CA IBUPROFENO TEU.;60280031;;;X;1;AVARIAS;FW10;1641950;AVA0;1641950;1;0;JOSILVA;14/02/2025;16:00:25
C;14/02/2025;16:02:07;INTL;P340;SPLT;T-MAN;;JOSILVA;400006140;FLUIVE C 40+25MG/ML120ML ACET+VITC AIR.;24G0588;237.03.1;FW10;;1;AVARIAS;FW10;10003529350;AVA0;50001888980;1;0;JOSILVA;14/02/2025;16:02:07
C;14/02/2025;16:09:19;INTL;AUTO;;T-MAN;;JOSILVA;400003250;SILDENAFILA G.MDY 50MG 2CP;EKP10299;;;X;1;AVARIAS;PR10;50001824971;AVA0;50001824971;1;0;JOSILVA;14/02/2025;16:09:18
C;14/02/2025;16:10:57;INTL;AUTO;;T-MAN;;JOSILVA;400003155;HIDROCLOROTIAZIDA G.SNF 50MG 20CP;ERA05908;;;X;1;AVARIAS;FW10;1213865;AVA0;1213865;1;0;JOSILVA;14/02/2025;16:10:55
C;14/02/2025;16:12:11;INTL;AUTO;;T-MAN;;JOSILVA;400005178;CLANISTIL SOL OFT 15ML NAFAZOL.+AS NEO.;B24J0406;;;X;1;AVARIAS;FW10;1665576;AVA0;1665576;1;0;JOSILVA;14/02/2025;16:12:10
C;14/02/2025;16:20:38;INTL;AUTO;;T-MAN;;JOSILVA;400005069;HEPATOVIT BOLDO 10ML 60 FLC VIT.;84439;;;X;1;AVARIAS;SEG0;50001850209;AVA0;50001850209;1;0;JOSILVA;14/02/2025;16:20:37
C;14/02/2025;16:25:46;INTL;P340;;T-MAN;;ANASCIMENTO;400015894;DERMOBAN 20G/G 15G CR (*) MUPIROCINA CAZ;24376;DIV MEDICAMENTO;SEG0;;5;DIV MEDICAMENTO;SEG0;50001877504;SEG0;50001877503;5;0;ANASCIMENTO;14/02/2025;16:25:46
C;14/02/2025;16:26:42;INTL;AUTO;;T-MAN;;JOSILVA;400001062;NARIDRIN AD 15ML NAFAZ+MEPIRAM EMS.;4H5718;;;X;2;AVARIAS;FW10;50001844053;AVA0;50001844053;2;0;JOSILVA;14/02/2025;16:26:41
C;14/02/2025;16:39:55;INTL;P340;SPLT;T-MAN;;FRODRIGUES;400003792;HISTAMIN XPE100ML DEXCLORFENIRAMINA NEO.;B24G1145;INFLAMΜVEIS;DEV0;;3;AVARIAS;DEV0;10004227607;AVA0;1721003;3;0;FRODRIGUES;14/02/2025;16:39:55
C;14/02/2025;17:39:27;INTL;P340;;T-MAN;;TERCES10;400003089;CETOCONAZOL+BET+NEOM G.MDY CR 30 G(*);EKP11133;212.34.5;PR10;;1;DIV MEDICAMENTO;PR10;1712433;SEG0;50001889286;1;0;TERCES10;14/02/2025;17:39:27
C;14/02/2025;17:40:31;INTL;P340;;T-MAN;;TERCES10;400003089;CETOCONAZOL+BET+NEOM G.MDY CR 30 G(*);EKP07949;212.34.5;PR10;;1;DIV MEDICAMENTO;PR10;1693208;SEG0;50001889287;1;0;TERCES10;14/02/2025;17:40:31
C;14/02/2025;21:17:43;INTL;P340;;T-MAN;;CCOSTA;400001933;ENALAPRIL G.GER 5MG 30CP;4K1877;218.05.3;FW10;;2;DIV MEDICAMENTO;FW10;1912083;SEG0;1721194;2;0;CCOSTA;14/02/2025;21:17:43
C;14/02/2025;21:38:07;INTL;P340;;T-MAN;;ARFERREIRA;400007859;GLICLAZIDA G. TOR 30MG LIB PROL 30 CP;CBZ7L039;223.07.3;FW10;;6;DIV MEDICAMENTO;FW10;1910669;SEG0;50001890122;6;0;ARFERREIRA;14/02/2025;21:38:07
C;14/02/2025;21:38:20;INTL;P340;;T-MAN;;ARFERREIRA;400007859;GLICLAZIDA G. TOR 30MG LIB PROL 30 CP;CBZ7L089;223.07.3;FW10;;2;DIV MEDICAMENTO;FW10;1913883;SEG0;50001890123;2;0;ARFERREIRA;14/02/2025;21:38:20
C;14/02/2025;21:38:34;INTL;P340;;T-MAN;;ARFERREIRA;400007859;GLICLAZIDA G. TOR 30MG LIB PROL 30 CP;CBZ7L039;223.07.3;FW10;;2;DIV MEDICAMENTO;FW10;1904468;SEG0;50001890124;2;0;ARFERREIRA;14/02/2025;21:38:34
C;14/02/2025;21:38:46;INTL;P340;;T-MAN;;ARFERREIRA;400007859;GLICLAZIDA G. TOR 30MG LIB PROL 30 CP;CBZ7L039;223.07.3;FW10;;41;DIV MEDICAMENTO;FW10;1903714;SEG0;50001890125;41;0;ARFERREIRA;14/02/2025;21:38:46
C;14/02/2025;21:44:01;INTL;P340;;T-MAN;;CCOSTA;400008969;OLEO GIRASSOL CORPORAL 100ML FAX.;0000000243;230.34.2;PR30;;1;DIV MEDICAMENTO;PR30;1900383;SEG0;1910324;1;0;CCOSTA;14/02/2025;21:44:01
