Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;17/02/2025;18:04:13;INTL;P340;;T-MAN;;JGARAUJO;400003694;ATENOLOL G.NEO 50MG 30CP;B24G1694;226.07.6;FW10;;4;DIV MEDICAMENTO;FW10;10004097741;SEG0;60004476734;4;0;JGARAUJO;17/02/2025;18:04:13
C;17/02/2025;18:04:27;INTL;P340;;T-MAN;;JGARAUJO;400003694;ATENOLOL G.NEO 50MG 30CP;B24G1694;226.07.6;FW10;;12;DIV MEDICAMENTO;FW10;5400911;SEG0;60004476735;12;0;JGARAUJO;17/02/2025;18:04:27
C;17/02/2025;18:11:10;INTL;P340;;T-MAN;;FPALORCA;400009539;CARVEDILOL G. BLB. 6,25MG 30CP;40713263;215.22.7;FW10;;2;DIV MEDICAMENTO;FW10;5142030;SEG0;60004476738;2;0;FPALORCA;17/02/2025;18:11:10
C;17/02/2025;18:12:15;INTL;P340;;T-MAN;;FPALORCA;400009539;CARVEDILOL G. BLB. 6,25MG 30CP;40603096;215.22.7;FW10;;1;DIV MEDICAMENTO;FW10;5400883;SEG0;60004476840;1;0;FPALORCA;17/02/2025;18:12:15
C;17/02/2025;18:12:56;INTL;P340;SPLT;T-MAN;;BLSILVA;400004785;DEXCLORFENIRAMINA G.TEU SOL 100ML;2768127;212.03.1;FW10;;10;AVARIAS;FW10;10004062075;AVA0;60004476841;10;0;BLSILVA;17/02/2025;18:12:56
C;17/02/2025;18:18:14;INTL;AUTO;;T-MAN;;AMSILVA;400016116;ESCITALOPRAM 20MG   30CP REV G. (C1) BCM;50013791;;;X;40;DIV CONTROLADO;PK50;10003956271;SEG0;10003956271;40;0;AMSILVA;17/02/2025;18:18:10
C;17/02/2025;18:22:14;INTL;P340;;T-MAN;;FARAUJO;400002677;CARVEDILOL G.LEG 12,5MG 30CP;3O5220;230.34.3;PR10;;1;DIV MEDICAMENTO;PR10;10002829347;SEG0;60004476846;1;0;FARAUJO;17/02/2025;18:22:14
C;17/02/2025;18:22:28;INTL;P340;;T-MAN;;FARAUJO;400002677;CARVEDILOL G.LEG 12,5MG 30CP;4C8645;230.34.3;PR10;;1;DIV MEDICAMENTO;PR10;5410057;SEG0;60004476848;1;0;FARAUJO;17/02/2025;18:22:28
C;17/02/2025;18:22:49;INTL;P340;;T-MAN;;GLBONFIM;400009559;REVITAM JR 120ML SUPLEMENTO BLB.;30902804;275.04.5;PR30;;4;DIV MEDICAMENTO;PR30;5120906;SEG0;60004476849;4;0;GLBONFIM;17/02/2025;18:22:49
C;17/02/2025;18:24:01;INTL;P340;;T-MAN;;FARAUJO;400007570;NEBIVOLOL G.EMS 5MG 30CP;4J4615;227.23.2;FW10;;5;DIV MEDICAMENTO;FW10;5410529;SEG0;60004477150;5;0;FARAUJO;17/02/2025;18:24:01
C;17/02/2025;18:24:15;INTL;P340;;T-MAN;;FARAUJO;400007570;NEBIVOLOL G.EMS 5MG 30CP;4J4617;227.23.2;FW10;;1;DIV MEDICAMENTO;FW10;5401238;SEG0;60004477151;1;0;FARAUJO;17/02/2025;18:24:15
C;17/02/2025;18:31:27;INTL;P340;;T-MAN;;JSOUZA;400001270;CEFTRIAXONA G.EUR 1G INJ 1 FR IM+DIL(*);930934B;263.15.6;PR20;;8;DIV ANTIBIOTICO;PR20;5401663;SEG0;60004477154;8;0;JSOUZA;17/02/2025;18:31:27
C;17/02/2025;18:50:03;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PD6886;226.06.4;FW10;;2;DIV MEDICAMENTO;FW10;10004186477;SEG0;60004477158;2;0;FARAUJO;17/02/2025;18:50:03
C;17/02/2025;18:50:22;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PD6886;226.06.4;FW10;;1;DIV MEDICAMENTO;FW10;10004186472;SEG0;60004477159;1;0;FARAUJO;17/02/2025;18:50:22
C;17/02/2025;18:50:34;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PD6886;226.06.4;FW10;;1;DIV MEDICAMENTO;FW10;5412561;SEG0;60004477361;1;0;FARAUJO;17/02/2025;18:50:34
C;17/02/2025;18:50:48;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PD6886;226.06.4;FW10;;2;DIV MEDICAMENTO;FW10;5241444;SEG0;60004477362;2;0;FARAUJO;17/02/2025;18:50:48
C;17/02/2025;18:51:01;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PD6886;226.06.4;FW10;;1;DIV MEDICAMENTO;FW10;10004186485;SEG0;60004477363;1;0;FARAUJO;17/02/2025;18:51:01
C;17/02/2025;18:51:16;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PC6826;226.06.4;FW10;;1;DIV MEDICAMENTO;FW10;10004007661;SEG0;60004477364;1;0;FARAUJO;17/02/2025;18:51:16
C;17/02/2025;18:51:27;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PC6826;226.06.4;FW10;;3;DIV MEDICAMENTO;FW10;10003909800;SEG0;60004477365;3;0;FARAUJO;17/02/2025;18:51:27
C;17/02/2025;18:51:37;INTL;P340;;T-MAN;;FARAUJO;400004638;SINVASTATINA G.SAN 40MG 30CP;PD6886;226.06.4;FW10;;3;DIV MEDICAMENTO;FW10;5413464;SEG0;60004477368;3;0;FARAUJO;17/02/2025;18:51:37
C;17/02/2025;19:05:27;INTL;P340;;T-MAN;;FPALORCA;400015876;MICONIL 20MG/ML 30ML LOÇÃO MICONAZOL PHA;111-002/24;213.32.5;FW10;;2;DIV MEDICAMENTO;FW10;10003876033;SEG0;60004477574;2;0;FPALORCA;17/02/2025;19:05:27
C;17/02/2025;19:10:01;INTL;P340;;T-MAN;;WSOUZA;400002867;ROSUVASTATINA G.LEG 10MG 30CP;4G5260;212.07.6;FW10;;1;DIV MEDICAMENTO;FW10;5251711;SEG0;60004477601;1;0;WSOUZA;17/02/2025;19:10:01
C;17/02/2025;19:13:13;INTL;P340;;T-MAN;;TERCRJ15;400005711;ACU FRESH 5MG/ML 10ML SOL OFT GEO.;2414764;225.02.1;FW10;;2;DIV MEDICAMENTO;FW10;10004064959;SEG0;60004477687;2;0;TERCRJ15;17/02/2025;19:13:13
C;17/02/2025;19:13:32;INTL;P340;;T-MAN;;TERCRJ15;400005711;ACU FRESH 5MG/ML 10ML SOL OFT GEO.;2414764;225.02.1;FW10;;6;DIV MEDICAMENTO;FW10;10004064952;SEG0;60004477688;6;0;TERCRJ15;17/02/2025;19:13:32
C;17/02/2025;19:13:47;INTL;P340;;T-MAN;;TERCRJ15;400005711;ACU FRESH 5MG/ML 10ML SOL OFT GEO.;2414764;225.02.1;FW10;;1;DIV MEDICAMENTO;FW10;10004064936;SEG0;60004477689;1;0;TERCRJ15;17/02/2025;19:13:47
C;17/02/2025;19:14:04;INTL;P340;;T-MAN;;TERCRJ15;400005711;ACU FRESH 5MG/ML 10ML SOL OFT GEO.;2411131;225.02.1;FW10;;1;DIV MEDICAMENTO;FW10;10004064939;SEG0;60004477691;1;0;TERCRJ15;17/02/2025;19:14:04
C;17/02/2025;19:14:17;INTL;P340;;T-MAN;;TERCRJ15;400005711;ACU FRESH 5MG/ML 10ML SOL OFT GEO.;2414764;225.02.1;FW10;;2;DIV MEDICAMENTO;FW10;5252565;SEG0;60004477693;2;0;TERCRJ15;17/02/2025;19:14:17
C;17/02/2025;19:18:37;INTL;P340;;T-MAN;;FPALORCA;400016206;SALICETIL 100MG 25X20CP AC.ACETILS BRA;016489;213.13.4;FW10;;3;DIV MEDICAMENTO;FW10;10003833904;SEG0;60004477611;3;0;FPALORCA;17/02/2025;19:18:37
C;17/02/2025;19:29:15;INTL;P340;SPLT;T-MAN;;FPALORCA;400000120;CONFIRME TIRA 01 EV ANL.;871096;213.02.2;FW10;;5;AVARIAS;FW10;5413576;AVA0;60004477615;5;0;FPALORCA;17/02/2025;19:29:15
C;17/02/2025;19:31:27;INTL;Y999;;T-MAN;;AMSILVA;400005298;PERMENAT LOC 5% CREMOSA 60ML PERM. NVT.;240879;109.36.1.1;PK10;X;60;DIV MEDICAMENTO;PK10;10003503327;SEG0;10003503327;60;0;AMSILVA;17/02/2025;19:31:27
C;17/02/2025;19:33:04;INTL;Y999;;T-MAN;;AMSILVA;400002748;ENALAPRIL G.LEG 10MG 30CP;4K1834;109.36.1.3;PK10;X;48;DIV MEDICAMENTO;PK10;10003881942;SEG0;10003881942;48;0;AMSILVA;17/02/2025;19:33:04
C;17/02/2025;19:33:04;INTL;Y999;;T-MAN;;AMSILVA;400002748;ENALAPRIL G.LEG 10MG 30CP;4K1834;109.36.1.3;PK10;X;48;DIV MEDICAMENTO;PK10;10003881943;SEG0;10003881943;48;0;AMSILVA;17/02/2025;19:33:04
C;17/02/2025;19:44:42;INTL;P340;;T-MAN;;TERCRJ15;400015991;PARACETAMOL    750MG   20CP G. MED;OA3392;229.04.4;FW10;;8;DIV MEDICAMENTO;FW10;5412253;SEG0;60004478333;8;0;TERCRJ15;17/02/2025;19:44:42
C;17/02/2025;19:44:54;INTL;P340;;T-MAN;;TERCRJ15;400015991;PARACETAMOL    750MG   20CP G. MED;OA2913;229.04.4;FW10;;1;DIV MEDICAMENTO;FW10;10003929216;SEG0;60004478334;1;0;TERCRJ15;17/02/2025;19:44:54
C;17/02/2025;19:45:07;INTL;P340;;T-MAN;;TERCRJ15;400015991;PARACETAMOL    750MG   20CP G. MED;OA2913;229.04.4;FW10;;4;DIV MEDICAMENTO;FW10;10003928313;SEG0;60004478335;4;0;TERCRJ15;17/02/2025;19:45:07
C;17/02/2025;19:45:21;INTL;P340;;T-MAN;;TERCRJ15;400015991;PARACETAMOL    750MG   20CP G. MED;OA2913;229.04.4;FW10;;22;DIV MEDICAMENTO;FW10;10003928314;SEG0;60004478338;22;0;TERCRJ15;17/02/2025;19:45:21
C;17/02/2025;19:45:33;INTL;P340;;T-MAN;;TERCRJ15;400015991;PARACETAMOL    750MG   20CP G. MED;OA0586;229.04.4;FW10;;1;DIV MEDICAMENTO;FW10;5236918;SEG0;60004478339;1;0;TERCRJ15;17/02/2025;19:45:33
C;17/02/2025;20:04:56;INTL;P340;SPLT;T-MAN;;JCARLOS;400003781;FUROSEMIDA G.BRAINFARMA 40MG 30CP;B24K0969;221.02.3;FW10;;1;AVARIAS;FW10;5413466;AVA0;60004478841;1;0;JCARLOS;17/02/2025;20:04:56
C;17/02/2025;20:12:08;INTL;P340;;T-MAN;;DTEIXEIRA;400001106;PENTOXIFILINA G.EMS 400MG 30CP;4M2022;212.05.3;FW10;;5;DIV MEDICAMENTO;FW10;5412143;SEG0;60004478846;5;0;DTEIXEIRA;17/02/2025;20:12:08
C;17/02/2025;20:35:24;INTL;P340;;T-MAN;;FPALORCA;400004764;CETOPROFENO G.TEU GTS 20ML;3638270;215.01.1;FW10;;1;DIV MEDICAMENTO;FW10;10003975201;SEG0;60004479161;1;0;FPALORCA;17/02/2025;20:35:24
C;17/02/2025;20:35:51;INTL;P340;;T-MAN;;FPALORCA;400004764;CETOPROFENO G.TEU GTS 20ML;3638270;215.01.1;FW10;;6;DIV MEDICAMENTO;FW10;10003975208;SEG0;60004479162;6;0;FPALORCA;17/02/2025;20:35:51
C;17/02/2025;20:36:21;INTL;P340;;T-MAN;;FPALORCA;400004764;CETOPROFENO G.TEU GTS 20ML;3638270;215.01.1;FW10;;1;DIV MEDICAMENTO;FW10;5412773;SEG0;60004479163;1;0;FPALORCA;17/02/2025;20:36:21
C;17/02/2025;20:45:29;INTL;P340;;T-MAN;;DTEIXEIRA;400001281;CICLOBENZAPRINA G.EUR 5MG 30CP;916601;221.22.7;PR10;;1;DIV MEDICAMENTO;PR10;5242341;SEG0;60004479165;1;0;DTEIXEIRA;17/02/2025;20:45:29
C;17/02/2025;20:46:09;INTL;P340;;T-MAN;;WSOUZA;400016830;CICLOBENZAPRINA 10MG 15CP REV G. GEO;2404431;214.30.1;FW10;;6;DIV MEDICAMENTO;FW10;5400888;SEG0;60004479166;6;0;WSOUZA;17/02/2025;20:46:09
C;17/02/2025;20:47:50;INTL;P340;;T-MAN;;DTEIXEIRA;400001725;MICONAZOL G.GEO CR VAG 80G 14 APL;2413980;222.23.2;FW10;;3;DIV MEDICAMENTO;FW10;5412916;SEG0;60004479167;3;0;DTEIXEIRA;17/02/2025;20:47:50
C;17/02/2025;20:53:14;INTL;P340;SPLT;T-MAN;;WSOUZA;400004779;DEXAMETASONA G.TEU CR 10 G;41350319;215.01.4;FW10;;1;DIV MEDICAMENTO;FW10;5400888;SEG0;60004479182;1;0;WSOUZA;17/02/2025;20:53:14
C;17/02/2025;20:53:41;INTL;P340;;T-MAN;;CLFARIA;400001182;TADALAFILA G.EMS 20MG 2CP;4K6487;230.14.6;PR10;;55;DIV MEDICAMENTO;PR10;10004007861;SEG0;60004479385;55;0;CLFARIA;17/02/2025;20:53:41
C;15/02/2025;02:35:27;INTL;AUTO;;T-MAN;;TERCRJ19;400015845;SEAKALM PASSIFLORA    260MG   30CP NAT;0029723;;;X;45;DIV MEDICAMENTO;PR10;10004036550;SEG0;10004036550;45;0;TERCRJ19;15/02/2025;02:35:13
C;15/02/2025;02:36:06;INTL;AUTO;;T-MAN;;TERCRJ19;400015845;SEAKALM PASSIFLORA    260MG   30CP NAT;0029469;;;X;2;DIV MEDICAMENTO;PR10;5410532;SEG0;5410532;2;0;TERCRJ19;15/02/2025;02:36:04
C;15/02/2025;02:36:42;INTL;AUTO;;T-MAN;;TERCRJ19;400015845;SEAKALM PASSIFLORA    260MG   30CP NAT;0029723;;;X;1;DIV MEDICAMENTO;PR10;5151496;SEG0;5151496;1;0;TERCRJ19;15/02/2025;02:36:40
C;15/02/2025;02:37:16;INTL;AUTO;;T-MAN;;TERCRJ19;400015845;SEAKALM PASSIFLORA    260MG   30CP NAT;0029469;;;X;3;DIV MEDICAMENTO;PR10;10003982043;SEG0;10003982043;3;0;TERCRJ19;15/02/2025;02:37:13
C;15/02/2025;02:31:20;INTL;P340;;T-MAN;;FSAMPAIO;400016243;VITAMINA K2 149MCG 30CP BNT;B24I9584;276.30.7;PR30;;6;DIV NAO MEDICAMENT;PR30;10003958733;SEG0;60004472346;6;0;FSAMPAIO;15/02/2025;02:31:20
C;15/02/2025;02:31:50;INTL;P340;;T-MAN;;FSAMPAIO;400016243;VITAMINA K2 149MCG 30CP BNT;B24J9837;276.30.7;PR30;;6;DIV NAO MEDICAMENT;PR30;10003941309;SEG0;60004472347;6;0;FSAMPAIO;15/02/2025;02:31:50
C;15/02/2025;02:57:42;INTL;AUTO;;T-MAN;;NSSILVA;400005711;ACU FRESH 5MG/ML 10ML SOL OFT GEO.;2414764;109.34.2.4;PK10;X;60;DIV MEDICAMENTO;PK10;10004062865;SEG0;10004062865;60;0;NSSILVA;15/02/2025;02:57:42
C;15/02/2025;04:12:52;;CANC;;;;LASSIS;400003200;OMEPRAZOL G.MDY 20MG 28 CA;EKP09737;GI-RJ90;Y920;X;1;DIV MEDICAMENTO;;60004472470;SEG0;60004472470;1;0;LASSIS;15/02/2025;04:12:52
C;15/02/2025;04:39:21;INTL;P340;SPLT;T-MAN;;JSSOUZA;400010216;ESGRILAX SUP LAC 6UN GLICERINA MLV.;L004/24;230.26.1;PR10;;23;AVARIAS;PR10;10004062273;AVA0;60004472471;23;0;JSSOUZA;15/02/2025;04:39:21
C;15/02/2025;04:41:26;INTL;P340;SPLT;T-MAN;;JSSOUZA;400004343;PROPRANOLOL G.PLB 40MG 30CP;243278;224.06.3;FW10;;1;AVARIAS;FW10;5241938;AVA0;60004472472;1;0;JSSOUZA;15/02/2025;04:41:26
C;15/02/2025;04:43:23;INTL;P340;SPLT;T-MAN;;JSSOUZA;400005800;POWER MILL AZUNISSEX 60CA MULTIVIT. PVT.;10-24;275.03.2;PR30;;1;AVARIAS;PR30;5128586;AVA0;60004472473;1;0;JSSOUZA;15/02/2025;04:43:23
C;15/02/2025;04:44:52;INTL;P340;SPLT;T-MAN;;JSSOUZA;400004755;CETOCONAZOL G.TEU SHAMP 100ML;41620040;224.33.1;FW10;;1;AVARIAS;FW10;10003975065;AVA0;60004472474;1;0;JSSOUZA;15/02/2025;04:44:52
C;15/02/2025;04:46:31;INTL;P340;SPLT;T-MAN;;JSSOUZA;400008041;EXPEC PULMON PLUS XPE 120ML VIT+MIN PVT.;0004290;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;60004071778;AVA0;60004472475;1;0;JSSOUZA;15/02/2025;04:46:31
C;15/02/2025;04:47:40;INTL;P340;;T-MAN;;JSSOUZA;400004509;ALOPURINOL G.SAN 100MG 30CP;NV8464;223.04.6;FW10;;1;AVARIAS;FW10;5411110;AVA0;60004472476;1;0;JSSOUZA;15/02/2025;04:47:40
C;15/02/2025;04:49:01;INTL;P340;SPLT;T-MAN;;JSSOUZA;400008829;GARGOTRICIN 12 PAST S/ MEL E LIMAO PVT.;18853;216.07.6;FW10;;1;AVARIAS;FW10;10004113463;AVA0;60004472477;1;0;JSSOUZA;15/02/2025;04:49:01
C;15/02/2025;04:50:58;INTL;P340;SPLT;T-MAN;;JSSOUZA;400000224;DELTAPIL XAMP 100ML DELTAMETRINA BEL.;104219;224.07.1;FW10;;1;AVARIAS;FW10;10004014655;AVA0;60004472478;1;0;JSSOUZA;15/02/2025;04:50:58
C;15/02/2025;04:52:17;INTL;P340;SPLT;T-MAN;;JSSOUZA;400000852;CYSTEX 24DG ACRIFLAVINA+ASSOC EMS.;4L9424;219.05.5;FW10;;1;AVARIAS;FW10;10004118175;AVA0;60004472479;1;0;JSSOUZA;15/02/2025;04:52:17
C;14/02/2025;01:29:22;INTL;P340;;T-MAN;;WMONTEIRO;400005687;BETRICORT 20/0,64MG CR 30G GEO.(*);2414183;265.08.3;PR20;;6;DIV ANTIBIOTICO;PR20;5250528;SEG0;60004466663;6;0;WMONTEIRO;14/02/2025;01:29:22
C;14/02/2025;00:04:10;;CANC;;;;LASSIS;400002799;LACTULIV AMEIXA 120ML LACTULOSE LEG.;4L6490;GI-RJ04;Y920;X;1;DIV MEDICAMENTO;;60004466793;SEG0;60004466793;1;0;LASSIS;14/02/2025;00:04:10
C;14/02/2025;01:54:12;INTL;P340;;T-MAN;;FSAMPAIO;400016508;CETOCONAZOL 20MG/ML 100ML G. NVT;241502;275.54.7;PR30;;2;DIV NAO MEDICAMENT;PR30;5148050;SEG0;60004466665;2;0;FSAMPAIO;14/02/2025;01:54:12
C;14/02/2025;01:55:05;INTL;P340;;T-MAN;;FSAMPAIO;400016508;CETOCONAZOL 20MG/ML 100ML G. NVT;241502;275.54.7;PR30;;2;DIV NAO MEDICAMENT;PR30;10004034548;SEG0;60004466666;2;0;FSAMPAIO;14/02/2025;01:55:05
C;14/02/2025;01:55:51;INTL;P340;;T-MAN;;FSAMPAIO;400016508;CETOCONAZOL 20MG/ML 100ML G. NVT;241502;275.54.7;PR30;;2;DIV NAO MEDICAMENT;PR30;10004193739;SEG0;60004466667;2;0;FSAMPAIO;14/02/2025;01:55:51
C;14/02/2025;04:35:13;INTL;P340;SPLT;T-MAN;;JSSOUZA;400005391;RIFOTRAT SPR 10MG/ML 20ML RIFAM. NAT.(*);0030228;231.11.1;PR70;;2;AVARIAS;PR70;5412240;AVA0;60004466908;2;0;JSSOUZA;14/02/2025;04:35:13
C;14/02/2025;04:36:46;INTL;P340;SPLT;T-MAN;;JSSOUZA;400000771;BISOPROLOL G.EMS 2,5MG 30CP;4F0775;219.07.5;FW10;;1;AVARIAS;FW10;10003560060;AVA0;60004466909;1;0;JSSOUZA;14/02/2025;04:36:46
C;14/02/2025;04:38:17;INTL;P340;SPLT;T-MAN;;JSSOUZA;400009503;ONDANSETRONA G. PLB. 8MG 10CP;242731;222.01.3;FW10;;1;AVARIAS;FW10;10003870975;AVA0;60004466910;1;0;JSSOUZA;14/02/2025;04:38:17
C;14/02/2025;04:40:53;INTL;P340;SPLT;T-MAN;;JSSOUZA;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24E1336;231.05.2;PR70;;1;AVARIAS;PR70;10004208517;AVA0;60004466911;1;0;JSSOUZA;14/02/2025;04:40:53
C;14/02/2025;04:42:52;INTL;P340;;T-MAN;;JSSOUZA;400005068;HEPATOVIT ABACAXI 60 FLC 10ML VIT.;3229011/24;224.23.4;FW10;;2;AVARIAS;FW10;10004116826;AVA0;60004466913;2;0;JSSOUZA;14/02/2025;04:42:52
C;14/02/2025;11:03:26;INTL;AUTO;;T-MAN;;AMSILVA;400004907;PREGABALINA G.TEU 150MG 30CA(C1);72200343;;;X;50;DIV CONTROLADO;PK50;10003989077;SEG0;10003989077;50;0;AMSILVA;14/02/2025;11:03:19
C;14/02/2025;11:04:39;INTL;AUTO;;T-MAN;;AMSILVA;400004907;PREGABALINA G.TEU 150MG 30CA(C1);72200356;;;X;50;DIV CONTROLADO;PK50;10004083515;SEG0;10004083515;50;0;AMSILVA;14/02/2025;11:04:32
C;14/02/2025;11:47:00;INTL;P340;;T-MAN;;SVENANCIO;400003875;NISTATINA G.NEO CR VAG 60G 14 APL;B24L1150;225.07.3;FW10;;1;DIV MEDICAMENTO;FW10;5241197;SEG0;60004467603;1;0;SVENANCIO;14/02/2025;11:47:00
C;14/02/2025;11:47:32;INTL;P340;;T-MAN;;SVENANCIO;400003875;NISTATINA G.NEO CR VAG 60G 14 APL;B24L1151;DIV MEDICAMENTO;SEG0;;9;DIV MEDICAMENTO;SEG0;60004377981;SEG0;60004467603;9;0;SVENANCIO;14/02/2025;11:47:32
C;14/02/2025;11:56:14;INTL;P340;;T-MAN;;DTEIXEIRA;400005313;BENZODERM SAB 60G BENZOATO BENZILA PHA.;74-013/24;221.02.5;FW10;;1;DIV MEDICAMENTO;FW10;5147403;SEG0;60004467610;1;0;DTEIXEIRA;14/02/2025;11:56:14
C;14/02/2025;12:10:01;INTL;P340;;T-MAN;;CLFARIA;400004685;COMPLEXO B 100CP PVT.;18970;221.01.6;FW10;;3;DIV MEDICAMENTO;FW10;10003998528;SEG0;60004467631;3;0;CLFARIA;14/02/2025;12:10:01
C;14/02/2025;12:11:46;INTL;P340;;T-MAN;;DTEIXEIRA;400006053;NORET+ESTRADIOL G.EUR 50/5MG/ML 1 AP+SER;943024;225.31.1;FW10;;1;DIV MEDICAMENTO;FW10;5411069;SEG0;60004467632;1;0;DTEIXEIRA;14/02/2025;12:11:46
C;14/02/2025;13:31:00;INTL;P340;;T-MAN;;DTEIXEIRA;400001781;TENOXICAM G.GEO 20MG 10CP;2413713;227.04.6;FW10;;4;DIV MEDICAMENTO;FW10;5410840;SEG0;60004467835;4;0;DTEIXEIRA;14/02/2025;13:31:00
C;14/02/2025;13:52:42;INTL;P340;;T-MAN;;DTEIXEIRA;400003760;ENALAPRIL G.NEO 10MG 30CP;B24G0200;221.07.3;FW10;;17;DIV MEDICAMENTO;FW10;5236347;SEG0;60004468051;17;0;DTEIXEIRA;14/02/2025;13:52:42
C;14/02/2025;14:12:11;INTL;P340;;T-MAN;;CLFARIA;400007985;DORMEC 100MG 200 CP AC ACETILSALIC. IMC.;0806964;224.07.4;FW10;;8;DIV MEDICAMENTO;FW10;5410730;SEG0;60004468079;8;0;CLFARIA;14/02/2025;14:12:11
C;14/02/2025;14:27:18;INTL;P340;;T-MAN;;DTEIXEIRA;400009503;ONDANSETRONA G. PLB. 8MG 10CP;242731;222.01.3;FW10;;1;DIV MEDICAMENTO;FW10;10003870975;SEG0;60004468226;1;0;DTEIXEIRA;14/02/2025;14:27:18
C;14/02/2025;14:27:42;INTL;P340;;T-MAN;;AMSILVA;400002799;LACTULIV AMEIXA 120ML LACTULOSE LEG.;4L6490;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;60004466793;AVA0;60004468227;1;0;AMSILVA;14/02/2025;14:27:42
C;14/02/2025;14:28:27;INTL;P340;;T-MAN;;FARAUJO;400015677;TROMETAMOL CETOROL. G.GER 10MG 10CP SUBL;4E2485;230.14.2;PR10;;18;DIV MEDICAMENTO;PR10;10004011332;SEG0;60004468276;18;0;FARAUJO;14/02/2025;14:28:27
C;14/02/2025;14:31:06;INTL;P340;SPLT;T-MAN;;FARAUJO;400004184;TADALAFILA G.NQM 20MG 2CP;4H6222;230.37.3;PR10;;2;AVARIAS;PR10;10004226620;AVA0;60004468308;2;0;FARAUJO;14/02/2025;14:31:06
C;14/02/2025;14:32:39;INTL;P340;;T-MAN;;FARAUJO;400015677;TROMETAMOL CETOROL. G.GER 10MG 10CP SUBL;4H0051;230.14.2;PR10;;5;DIV MEDICAMENTO;PR10;10004211502;SEG0;60004468309;5;0;FARAUJO;14/02/2025;14:32:39
C;14/02/2025;14:33:11;INTL;P340;;T-MAN;;DTEIXEIRA;400004365;KAOSEC 2MG 50X4CP LOPERAMIDA PHA.;91-183/24;225.05.3;FW10;;8;DIV MEDICAMENTO;FW10;5410025;SEG0;60004468310;8;0;DTEIXEIRA;14/02/2025;14:33:11
C;14/02/2025;14:34:14;INTL;P340;SPLT;T-MAN;;AMSILVA;400003592;HIDROXIZINA G.NVT 2MG/ML 100ML;250045;230.04.1;FW10;;8;AVARIAS;FW10;5410535;AVA0;60004468311;8;0;AMSILVA;14/02/2025;14:34:14
C;14/02/2025;14:33:26;INTL;P340;;T-MAN;;GLBONFIM;400003417;CURATIVO FLEX TRANS 40 UN MIS.;NTR26201;277.05.1;PR30;;6;DIV MEDICAMENTO;PR30;5148068;SEG0;60004468231;6;0;GLBONFIM;14/02/2025;14:33:26
C;14/02/2025;14:36:37;INTL;P340;;T-MAN;;DTEIXEIRA;400000754;ATORVASTATINA G.EMS 40MG 30CP;4M2035;224.04.3;FW10;;3;DIV MEDICAMENTO;FW10;5411782;SEG0;60004468314;3;0;DTEIXEIRA;14/02/2025;14:36:37
C;14/02/2025;14:36:37;INTL;P340;SPLT;T-MAN;;AMSILVA;400005811;PHARMA SENIOR MULHER+50 60CP POLVIT.PVT.;02-24;275.05.3;PR30;;1;AVARIAS;PR30;5144552;AVA0;60004468313;1;0;AMSILVA;14/02/2025;14:36:37
C;14/02/2025;14:37:51;INTL;P340;;T-MAN;;AMSILVA;400003625;IBUPROTRAT 50MG GTS 30ML IBUPROFENO NAT.;0022578;225.03.1;FW10;;1;AVARIAS;FW10;5237479;AVA0;60004468315;1;0;AMSILVA;14/02/2025;14:37:51
C;14/02/2025;14:39:37;INTL;P340;;T-MAN;;AMSILVA;400015750;MICONAZOL 20MG/G 80G CR VAG G.14 APL NVT;241630;221.28.4;PR10;;8;AVARIAS;PR10;10003946103;AVA0;60004468316;8;0;AMSILVA;14/02/2025;14:39:37
C;14/02/2025;14:39:53;INTL;P340;;T-MAN;;FARAUJO;400004184;TADALAFILA G.NQM 20MG 2CP;4H6222;230.37.3;PR10;;12;DIV MEDICAMENTO;PR10;10004226613;SEG0;60004468317;12;0;FARAUJO;14/02/2025;14:39:53
C;14/02/2025;14:40:24;INTL;P340;SPLT;T-MAN;;RROCHA;400003678;ACEBROFILINA G.NEO 10MG/ML XPE AD 120ML;B24K3122;AVA REUTILIZAVEL02;AVA0;;2;AVARIAS;AVA0;5254151;AVA0;5254150;2;0;RROCHA;14/02/2025;14:40:24
